feature,coefficient
cat__Admission Date_2023-10-02 00:00:00,0.0
cat__Admission Date_2023-09-30 00:00:00,0.0
cat__Admission Date_2023-09-29 00:00:00,0.0
cat__Admission Date_2023-09-27 12:00:00,0.0
cat__Admission Date_2023-09-27 00:00:00,0.0
cat__Admission Date_2023-08-23 12:00:00,0.0
cat__Admission Date_2023-10-04 00:00:00,0.0
cat__Admission Date_2023-01-11 00:00:00,0.0
cat__Admission Date_2023-01-10 12:00:00,0.0
cat__Admission Date_2023-01-09 00:00:00,0.0
cat__Admission Date_2023-02-07 00:00:00,0.0
cat__Admission Date_2023-02-06 12:00:00,0.0
cat__Admission Date_2023-02-06 00:00:00,0.0
cat__Admission Date_2023-02-05 00:00:00,0.0
cat__Admission Date_2023-06-04 12:00:00,0.0
cat__Admission Date_2023-02-04 00:00:00,0.0
cat__Admission Date_2023-02-03 12:00:00,0.0
cat__Admission Date_2023-02-03 00:00:00,0.0
cat__Admission Date_2023-01-01 12:00:00,0.0
cat__Sex_Male,0.0
cat__Sex_Female,0.0
cat__Admission ID_ADM5994,0.0
cat__Admission ID_ADM5990,0.0
cat__Admission Date_2023-02-04 12:00:00,0.0
cat__Admission Date_2023-01-31 12:00:00,0.0
cat__Admission Date_2023-01-31 00:00:00,0.0
cat__Admission Date_2023-01-30 12:00:00,0.0
cat__Admission Date_2023-01-29 00:00:00,0.0
cat__Admission Date_2023-01-26 12:00:00,0.0
cat__Admission Date_2023-03-03 12:00:00,0.0
cat__Admission Date_2023-03-03 00:00:00,0.0
cat__Admission Date_2023-03-02 12:00:00,0.0
cat__Admission Date_2023-01-11 12:00:00,0.0
cat__Admission Date_2023-03-01 12:00:00,0.0
cat__Admission Date_2023-03-01 00:00:00,0.0
cat__Admission Date_2023-02-28 12:00:00,0.0
cat__Admission Date_2023-02-24 12:00:00,0.0
cat__Admission Date_2023-01-16 12:00:00,0.0
cat__Admission Date_2023-01-15 12:00:00,0.0
cat__Admission Date_2023-01-14 12:00:00,0.0
cat__Admission Date_2023-01-12 12:00:00,0.0
cat__Admission Date_2023-03-02 00:00:00,0.0
cat__Admission Date_2023-01-08 12:00:00,0.0
cat__Admission Date_2023-01-08 00:00:00,0.0
cat__Admission Date_2023-01-06 00:00:00,0.0
cat__Admission Date_2023-01-04 12:00:00,0.0
cat__Admission Date_2023-01-04 00:00:00,0.0
cat__Admission Date_2023-01-03 12:00:00,0.0
cat__Admission Date_2023-01-03 00:00:00,0.0
cat__Admission Date_2023-01-02 12:00:00,0.0
cat__Admission ID_ADM5989,0.0
cat__Admission ID_ADM5927,0.0
cat__Admission ID_ADM5926,0.0
cat__Admission ID_ADM5925,0.0
cat__Admission ID_ADM5923,0.0
cat__Admission ID_ADM5919,0.0
cat__Admission ID_ADM5918,0.0
cat__Admission ID_ADM5916,0.0
cat__Admission ID_ADM5983,0.0
cat__Admission ID_ADM5928,0.0
cat__Admission ID_ADM5988,0.0
cat__Admission ID_ADM5984,0.0
cat__Admission Date_2023-01-25 12:00:00,0.0
cat__Admission Date_2023-01-25 00:00:00,0.0
cat__Admission Date_2023-01-24 12:00:00,0.0
cat__Admission Date_2023-01-23 00:00:00,0.0
cat__Admission Date_2023-01-22 12:00:00,0.0
cat__Admission Date_2023-01-22 00:00:00,0.0
cat__Admission ID_ADM5945,0.0
cat__Admission Date_2023-01-21 00:00:00,0.0
cat__Admission ID_ADM5962,0.0
cat__Admission ID_ADM5961,0.0
cat__Admission ID_ADM5959,0.0
cat__Admission ID_ADM5954,0.0
cat__Admission ID_ADM5951,0.0
cat__Admission ID_ADM5950,0.0
cat__Admission ID_ADM5947,0.0
cat__Admission Date_2023-01-21 12:00:00,0.0
cat__Admission Date_2023-05-09 00:00:00,0.0
cat__Admission Date_2023-05-07 12:00:00,0.0
cat__Admission Date_2023-05-06 12:00:00,0.0
cat__Admission Date_2023-04-05 12:00:00,0.0
cat__Admission Date_2023-04-05 00:00:00,0.0
cat__Admission Date_2023-04-04 12:00:00,0.0
cat__Admission Date_2023-04-04 00:00:00,0.0
cat__Admission Date_2023-04-01 12:00:00,0.0
cat__Admission Date_2023-02-01 00:00:00,0.0
cat__Admission Date_2023-03-31 12:00:00,0.0
cat__Admission Date_2023-03-31 00:00:00,0.0
cat__Admission Date_2023-05-01 00:00:00,0.0
cat__Admission Date_2023-04-28 12:00:00,0.0
cat__Admission Date_2023-04-28 00:00:00,0.0
cat__Admission Date_2023-04-27 12:00:00,0.0
cat__Admission Date_2023-04-27 00:00:00,0.0
cat__Admission Date_2023-04-26 12:00:00,0.0
cat__Admission Date_2023-04-01 00:00:00,0.0
cat__Admission Date_2023-06-02 00:00:00,0.0
cat__Admission Date_2023-05-29 00:00:00,0.0
cat__Admission Date_2023-05-28 12:00:00,0.0
cat__Admission Date_2023-05-25 00:00:00,0.0
cat__Admission Date_2023-05-23 12:00:00,0.0
cat__Admission Date_2023-04-24 00:00:00,0.0
cat__Admission Date_2023-04-23 12:00:00,0.0
cat__Admission Date_2023-04-23 00:00:00,0.0
cat__Admission Date_2023-05-09 12:00:00,0.0
cat__Admission Date_2023-04-20 12:00:00,0.0
cat__Admission Date_2023-04-20 00:00:00,0.0
cat__Admission Date_2023-04-19 12:00:00,0.0
cat__Admission Date_2023-04-17 12:00:00,0.0
cat__Admission Date_2023-05-15 12:00:00,0.0
cat__Admission Date_2023-05-14 00:00:00,0.0
cat__Admission Date_2023-05-11 12:00:00,0.0
cat__Admission Date_2023-05-10 12:00:00,0.0
cat__Admission Date_2023-04-22 00:00:00,0.0
cat__Admission Date_2023-02-19 12:00:00,0.0
cat__Admission Date_2023-02-16 00:00:00,0.0
cat__Admission Date_2023-02-15 00:00:00,0.0
cat__Admission Date_2023-02-11 12:00:00,0.0
cat__Admission Date_2023-02-10 00:00:00,0.0
cat__Admission Date_2023-02-09 12:00:00,0.0
cat__Admission Date_2023-02-09 00:00:00,0.0
cat__Admission Date_2023-03-30 12:00:00,0.0
cat__Admission Date_2023-04-25 12:00:00,0.0
cat__Admission Date_2023-03-26 00:00:00,0.0
cat__Admission Date_2023-03-25 12:00:00,0.0
cat__Admission Date_2023-03-24 12:00:00,0.0
cat__Admission Date_2023-03-24 00:00:00,0.0
cat__Admission Date_2023-03-22 12:00:00,0.0
cat__Admission Date_2023-03-21 12:00:00,0.0
cat__Admission Date_2023-02-02 12:00:00,0.0
cat__Admission Date_2023-02-02 00:00:00,0.0
cat__Admission Date_2023-03-28 00:00:00,0.0
cat__Admission Date_2023-04-24 12:00:00,0.0
cat__Admission Date_2023-03-21 00:00:00,0.0
cat__Admission Date_2023-03-18 00:00:00,0.0
cat__Admission Date_2023-03-17 12:00:00,0.0
cat__Admission Date_2023-03-13 00:00:00,0.0
cat__Admission Date_2023-03-08 00:00:00,0.0
cat__Admission Date_2023-03-07 00:00:00,0.0
cat__Admission Date_2023-03-05 12:00:00,0.0
cat__Admission Date_2023-02-24 00:00:00,0.0
cat__Admission Date_2023-04-15 12:00:00,0.0
cat__Admission Date_2023-04-15 00:00:00,0.0
cat__Admission Date_2023-04-14 12:00:00,0.0
cat__Admission Date_2023-04-13 12:00:00,0.0
cat__Admission Date_2023-04-13 00:00:00,0.0
cat__Admission Date_2023-04-12 00:00:00,0.0
cat__Admission Date_2023-04-09 12:00:00,0.0
cat__Admission Date_2023-04-07 12:00:00,0.0
cat__Admission Date_2023-03-04 00:00:00,0.0
cat__Admission Date_2024-07-08 12:00:00,0.0
cat__Admission Date_2024-07-07 00:00:00,0.0
cat__Admission Date_2024-07-06 12:00:00,0.0
cat__Admission Date_2024-07-05 00:00:00,0.0
cat__Admission Date_2024-07-03 12:00:00,0.0
cat__Admission Date_2024-07-03 00:00:00,0.0
cat__Admission Date_2024-07-02 00:00:00,0.0
cat__Admission Date_2023-11-29 12:00:00,0.0
cat__Admission Date_2024-05-30 00:00:00,0.0
cat__Admission Date_2024-05-29 12:00:00,0.0
cat__Admission Date_2024-05-28 12:00:00,0.0
cat__Admission Date_2024-05-26 12:00:00,0.0
cat__Admission Date_2024-05-26 00:00:00,0.0
cat__Admission Date_2024-05-24 12:00:00,0.0
cat__Admission Date_2024-05-21 12:00:00,0.0
cat__Admission Date_2024-05-19 12:00:00,0.0
cat__Admission Date_2024-07-01 12:00:00,0.0
cat__Admission Date_2024-06-25 00:00:00,0.0
cat__Admission Date_2024-06-24 12:00:00,0.0
cat__Admission Date_2024-08-03 00:00:00,0.0
cat__Admission Date_2024-08-02 12:00:00,0.0
cat__Admission Date_2024-08-01 12:00:00,0.0
cat__Admission Date_2024-07-30 00:00:00,0.0
cat__Admission Date_2024-07-27 12:00:00,0.0
cat__Admission Date_2024-07-19 12:00:00,0.0
cat__Admission Date_2024-06-06 12:00:00,0.0
cat__Admission Date_2024-07-18 12:00:00,0.0
cat__Admission Date_2024-06-11 00:00:00,0.0
cat__Admission Date_2024-06-10 12:00:00,0.0
cat__Admission Date_2024-06-10 00:00:00,0.0
cat__Admission Date_2024-06-08 12:00:00,0.0
cat__Admission Date_2024-06-08 00:00:00,0.0
cat__Admission Date_2024-06-07 12:00:00,0.0
cat__Admission Date_2024-06-07 00:00:00,0.0
cat__Admission Date_2024-07-19 00:00:00,0.0
cat__Admission Date_2024-06-03 12:00:00,0.0
cat__Admission Date_2024-06-03 00:00:00,0.0
cat__Admission Date_2024-06-02 12:00:00,0.0
cat__Admission Date_2024-06-01 12:00:00,0.0
cat__Admission Date_2024-05-31 00:00:00,0.0
cat__Admission Date_2024-04-20 00:00:00,0.0
cat__Admission Date_2024-04-19 00:00:00,0.0
cat__Admission Date_2024-04-18 00:00:00,0.0
cat__Admission Date_2024-06-23 00:00:00,0.0
cat__Admission Date_2024-04-16 00:00:00,0.0
cat__Admission Date_2024-04-15 00:00:00,0.0
cat__Admission Date_2024-04-14 12:00:00,0.0
cat__Admission Date_2024-04-14 00:00:00,0.0
cat__Admission Date_2024-05-18 00:00:00,0.0
cat__Admission Date_2024-05-17 12:00:00,0.0
cat__Admission Date_2024-05-16 00:00:00,0.0
cat__Admission Date_2024-05-15 00:00:00,0.0
cat__Admission Date_2024-04-17 00:00:00,0.0
cat__Admission Date_2024-06-22 00:00:00,0.0
cat__Admission Date_2024-06-18 00:00:00,0.0
cat__Admission Date_2024-06-17 12:00:00,0.0
cat__Admission Date_2024-06-17 00:00:00,0.0
cat__Admission Date_2024-06-15 12:00:00,0.0
cat__Admission Date_2024-06-13 00:00:00,0.0
cat__Admission Date_2024-06-12 12:00:00,0.0
cat__Admission Date_2024-05-08 12:00:00,0.0
cat__Admission Date_2024-06-04 12:00:00,0.0
cat__Admission Date_2024-05-06 12:00:00,0.0
cat__Admission Date_2024-05-05 12:00:00,0.0
cat__Admission Date_2024-05-02 12:00:00,0.0
cat__Admission Date_2024-05-01 12:00:00,0.0
cat__Admission Date_2024-05-01 00:00:00,0.0
cat__Admission Date_2024-04-29 00:00:00,0.0
cat__Admission Date_2024-06-06 00:00:00,0.0
cat__Admission Date_2024-06-05 12:00:00,0.0
cat__Admission Date_2024-05-08 00:00:00,0.0
cat__Admission Date_2024-09-01 12:00:00,0.0
cat__Admission Date_2024-09-01 00:00:00,0.0
cat__Admission Date_2024-08-31 12:00:00,0.0
cat__Admission Date_2024-08-30 00:00:00,0.0
cat__Admission Date_2024-08-29 12:00:00,0.0
cat__Admission Date_2024-08-29 00:00:00,0.0
cat__Admission Date_2024-08-28 12:00:00,0.0
cat__Admission Date_2024-08-27 12:00:00,0.0
cat__Admission Date_2024-06-25 12:00:00,0.0
cat__Admission Date_2024-09-26 12:00:00,0.0
cat__Admission Date_2024-09-25 12:00:00,0.0
cat__Admission Date_2024-09-25 00:00:00,0.0
cat__Admission Date_2024-09-24 12:00:00,0.0
cat__Admission Date_2024-09-23 12:00:00,0.0
cat__Admission Date_2024-09-22 12:00:00,0.0
cat__Admission Date_2024-09-21 12:00:00,0.0
cat__Admission Date_2024-08-14 12:00:00,0.0
cat__Admission Date_2024-09-28 12:00:00,0.0
cat__Admission Date_2024-10-23 00:00:00,0.0
cat__Admission Date_2024-10-22 12:00:00,0.0
cat__Admission Date_2024-09-19 00:00:00,0.0
cat__Admission Date_2024-09-18 12:00:00,0.0
cat__Admission Date_2024-09-17 12:00:00,0.0
cat__Admission Date_2024-09-17 00:00:00,0.0
cat__Admission Date_2024-09-16 12:00:00,0.0
cat__Admission Date_2024-09-16 00:00:00,0.0
cat__Admission Date_2024-10-05 00:00:00,0.0
cat__Admission Date_2024-09-13 12:00:00,0.0
cat__Admission Date_2024-10-13 12:00:00,0.0
cat__Admission Date_2024-10-12 12:00:00,0.0
cat__Admission Date_2024-10-11 12:00:00,0.0
cat__Admission Date_2024-10-10 12:00:00,0.0
cat__Admission Date_2024-10-09 00:00:00,0.0
cat__Admission Date_2024-10-07 12:00:00,0.0
cat__Admission Date_2024-10-06 00:00:00,0.0
cat__Admission Date_2024-09-14 12:00:00,0.0
cat__Admission Date_2024-07-13 00:00:00,0.0
cat__Admission Date_2024-07-12 12:00:00,0.0
cat__Admission Date_2024-07-11 12:00:00,0.0
cat__Admission Date_2024-07-11 00:00:00,0.0
cat__Admission Date_2024-08-25 12:00:00,0.0
cat__Admission Date_2024-08-23 12:00:00,0.0
cat__Admission Date_2024-08-23 00:00:00,0.0
cat__Admission Date_2024-08-21 12:00:00,0.0
cat__Admission Date_2024-08-14 00:00:00,0.0
cat__Admission Date_2024-08-19 12:00:00,0.0
cat__Admission Date_2024-08-16 12:00:00,0.0
cat__Admission Date_2024-08-15 00:00:00,0.0
cat__Admission Date_2024-07-01 00:00:00,0.0
cat__Admission Date_2024-06-29 12:00:00,0.0
cat__Admission Date_2024-06-28 12:00:00,0.0
cat__Admission Date_2024-06-27 00:00:00,0.0
cat__Admission Date_2024-06-26 12:00:00,0.0
cat__Admission Date_2024-08-21 00:00:00,0.0
cat__Admission Date_2024-08-13 12:00:00,0.0
cat__Admission Date_2024-08-10 12:00:00,0.0
cat__Admission Date_2024-08-10 00:00:00,0.0
cat__Admission Date_2024-08-08 00:00:00,0.0
cat__Admission Date_2024-08-07 12:00:00,0.0
cat__Admission Date_2024-08-07 00:00:00,0.0
cat__Admission Date_2024-09-12 00:00:00,0.0
cat__Admission Date_2024-09-10 12:00:00,0.0
cat__Admission Date_2024-07-16 00:00:00,0.0
cat__Admission Date_2024-09-07 12:00:00,0.0
cat__Admission Date_2024-09-07 00:00:00,0.0
cat__Admission Date_2024-09-05 12:00:00,0.0
cat__Admission Date_2024-09-04 00:00:00,0.0
cat__Admission Date_2024-09-03 12:00:00,0.0
cat__Admission Date_2024-07-18 00:00:00,0.0
cat__Admission Date_2024-07-17 12:00:00,0.0
cat__Admission Date_2024-07-16 12:00:00,0.0
cat__Admission Date_2024-09-10 00:00:00,0.0
cat__Admission Date_2023-12-20 12:00:00,0.0
cat__Admission Date_2024-01-28 00:00:00,0.0
cat__Admission Date_2024-01-27 00:00:00,0.0
cat__Admission Date_2024-01-26 12:00:00,0.0
cat__Admission Date_2024-01-25 00:00:00,0.0
cat__Admission Date_2024-01-24 12:00:00,0.0
cat__Admission Date_2024-01-22 12:00:00,0.0
cat__Admission Date_2024-05-13 00:00:00,0.0
cat__Admission Date_2024-01-21 00:00:00,0.0
cat__Admission Date_2023-12-13 00:00:00,0.0
cat__Admission Date_2023-12-11 00:00:00,0.0
cat__Admission Date_2023-12-10 12:00:00,0.0
cat__Admission Date_2023-12-09 00:00:00,0.0
cat__Admission Date_2023-12-07 12:00:00,0.0
cat__Admission Date_2023-12-05 12:00:00,0.0
cat__Admission Date_2023-12-05 00:00:00,0.0
cat__Admission Date_2024-01-22 00:00:00,0.0
cat__Admission Date_2024-01-10 12:00:00,0.0
cat__Admission Date_2024-01-08 00:00:00,0.0
cat__Admission Date_2024-01-07 00:00:00,0.0
cat__Admission Date_2024-02-10 12:00:00,0.0
cat__Admission Date_2024-02-10 00:00:00,0.0
cat__Admission Date_2024-02-09 12:00:00,0.0
cat__Admission Date_2024-02-09 00:00:00,0.0
cat__Admission Date_2024-02-08 12:00:00,0.0
cat__Admission Date_2023-12-21 12:00:00,0.0
cat__Admission Date_2024-02-06 12:00:00,0.0
cat__Admission Date_2024-02-04 12:00:00,0.0
cat__Admission Date_2023-12-27 00:00:00,0.0
cat__Admission Date_2023-12-26 00:00:00,0.0
cat__Admission Date_2023-12-25 00:00:00,0.0
cat__Admission Date_2023-12-24 00:00:00,0.0
cat__Admission Date_2023-12-23 12:00:00,0.0
cat__Admission Date_2023-12-22 12:00:00,0.0
cat__Admission Date_2024-02-07 00:00:00,0.0
cat__Admission Date_2023-12-18 00:00:00,0.0
cat__Admission Date_2023-12-17 00:00:00,0.0
cat__Admission Date_2023-12-16 12:00:00,0.0
cat__Admission Date_2023-12-16 00:00:00,0.0
cat__Admission Date_2023-12-15 00:00:00,0.0
cat__Admission Date_2023-12-13 12:00:00,0.0
cat__Admission Date_2023-11-08 12:00:00,0.0
cat__Admission Date_2023-11-04 00:00:00,0.0
cat__Admission Date_2023-12-04 12:00:00,0.0
cat__Admission Date_2023-11-02 00:00:00,0.0
cat__Admission Date_2023-10-30 00:00:00,0.0
cat__Admission Date_2023-10-28 00:00:00,0.0
cat__Admission Date_2023-10-27 12:00:00,0.0
cat__Admission Date_2023-10-27 00:00:00,0.0
cat__Admission Date_2023-12-01 12:00:00,0.0
cat__Admission Date_2023-12-01 00:00:00,0.0
cat__Admission Date_2023-11-30 12:00:00,0.0
cat__Admission Date_2023-11-03 00:00:00,0.0
cat__Admission Date_2024-01-06 12:00:00,0.0
cat__Admission Date_2024-01-03 12:00:00,0.0
cat__Admission Date_2024-01-01 12:00:00,0.0
cat__Admission Date_2023-12-31 12:00:00,0.0
cat__Admission Date_2023-12-31 00:00:00,0.0
cat__Admission Date_2023-12-29 12:00:00,0.0
cat__Admission Date_2023-12-29 00:00:00,0.0
cat__Admission Date_2023-12-28 12:00:00,0.0
cat__Admission Date_2023-12-18 12:00:00,0.0
cat__Admission Date_2023-11-25 12:00:00,0.0
cat__Admission Date_2023-11-24 12:00:00,0.0
cat__Admission Date_2023-11-22 12:00:00,0.0
cat__Admission Date_2023-11-21 12:00:00,0.0
cat__Admission Date_2023-11-21 00:00:00,0.0
cat__Admission Date_2023-11-19 12:00:00,0.0
cat__Admission Date_2023-11-19 00:00:00,0.0
cat__Admission Date_2023-12-20 00:00:00,0.0
cat__Admission Date_2023-11-26 00:00:00,0.0
cat__Admission Date_2024-04-20 12:00:00,0.0
cat__Admission Date_2024-03-12 00:00:00,0.0
cat__Admission Date_2024-03-11 12:00:00,0.0
cat__Admission Date_2024-03-11 00:00:00,0.0
cat__Admission Date_2024-03-10 12:00:00,0.0
cat__Admission Date_2024-03-08 00:00:00,0.0
cat__Admission Date_2024-03-06 00:00:00,0.0
cat__Admission Date_2024-03-05 12:00:00,0.0
cat__Admission Date_2024-01-17 12:00:00,0.0
cat__Admission Date_2024-04-13 12:00:00,0.0
cat__Admission Date_2024-04-11 12:00:00,0.0
cat__Admission Date_2024-04-08 00:00:00,0.0
cat__Admission Date_2024-04-06 12:00:00,0.0
cat__Admission Date_2024-04-04 12:00:00,0.0
cat__Admission Date_2024-04-04 00:00:00,0.0
cat__Admission Date_2024-04-02 12:00:00,0.0
cat__Admission Date_2024-04-02 00:00:00,0.0
cat__Admission Date_2024-03-05 00:00:00,0.0
cat__Admission Date_2024-05-12 12:00:00,0.0
cat__Admission Date_2024-05-11 12:00:00,0.0
cat__Admission Date_2024-05-10 00:00:00,0.0
cat__Admission Date_2024-04-01 00:00:00,0.0
cat__Admission Date_2024-03-30 12:00:00,0.0
cat__Admission Date_2024-03-29 12:00:00,0.0
cat__Admission Date_2024-03-28 00:00:00,0.0
cat__Admission Date_2024-03-27 00:00:00,0.0
cat__Admission Date_2024-04-23 00:00:00,0.0
cat__Admission Date_2024-03-23 12:00:00,0.0
cat__Admission Date_2024-03-22 12:00:00,0.0
cat__Admission Date_2024-04-28 12:00:00,0.0
cat__Admission Date_2024-04-27 12:00:00,0.0
cat__Admission Date_2024-04-27 00:00:00,0.0
cat__Admission Date_2024-04-24 12:00:00,0.0
cat__Admission Date_2024-04-24 00:00:00,0.0
cat__Admission Date_2024-04-23 12:00:00,0.0
cat__Admission Date_2024-03-26 12:00:00,0.0
cat__Admission Date_2024-01-31 12:00:00,0.0
cat__Admission Date_2024-01-31 00:00:00,0.0
cat__Admission Date_2024-01-30 12:00:00,0.0
cat__Admission Date_2024-01-30 00:00:00,0.0
cat__Admission Date_2024-01-29 00:00:00,0.0
cat__Admission Date_2024-03-04 12:00:00,0.0
cat__Admission Date_2024-03-03 12:00:00,0.0
cat__Admission Date_2024-03-01 00:00:00,0.0
cat__Admission Date_2024-02-23 00:00:00,0.0
cat__Admission Date_2024-02-28 12:00:00,0.0
cat__Admission Date_2024-02-28 00:00:00,0.0
cat__Admission Date_2024-02-26 12:00:00,0.0
cat__Admission Date_2024-02-23 12:00:00,0.0
cat__Admission Date_2024-01-20 12:00:00,0.0
cat__Admission Date_2024-01-20 00:00:00,0.0
cat__Admission Date_2024-01-19 12:00:00,0.0
cat__Admission Date_2024-01-18 00:00:00,0.0
cat__Admission Date_2024-02-29 00:00:00,0.0
cat__Admission Date_2024-02-22 12:00:00,0.0
cat__Admission Date_2024-02-22 00:00:00,0.0
cat__Admission Date_2024-02-19 12:00:00,0.0
cat__Admission Date_2024-02-17 12:00:00,0.0
cat__Admission Date_2024-02-13 12:00:00,0.0
cat__Admission Date_2024-02-13 00:00:00,0.0
cat__Admission Date_2024-02-11 12:00:00,0.0
cat__Admission Date_2024-03-21 12:00:00,0.0
cat__Admission Date_2024-02-01 00:00:00,0.0
cat__Admission Date_2024-03-20 00:00:00,0.0
cat__Admission Date_2024-03-18 12:00:00,0.0
cat__Admission Date_2024-03-18 00:00:00,0.0
cat__Admission Date_2024-03-17 00:00:00,0.0
cat__Admission Date_2024-03-14 00:00:00,0.0
cat__Admission Date_2024-03-13 12:00:00,0.0
cat__Admission Date_2024-02-02 00:00:00,0.0
cat__Admission Date_2024-02-01 12:00:00,0.0
cat__Admission Date_2024-03-21 00:00:00,0.0
cat__Admission ID_ADM4903,0.0
cat__Admission ID_ADM4902,0.0
cat__Admission ID_ADM4899,0.0
cat__Admission ID_ADM4898,0.0
cat__Admission ID_ADM4897,0.0
cat__Admission ID_ADM4893,0.0
cat__Admission ID_ADM4963,0.0
cat__Admission ID_ADM5975,0.0
cat__Admission ID_ADM4958,0.0
cat__Admission ID_ADM4953,0.0
cat__Admission ID_ADM4952,0.0
cat__Admission ID_ADM4949,0.0
cat__Admission ID_ADM4947,0.0
cat__Admission ID_ADM4946,0.0
cat__Admission ID_ADM4877,0.0
cat__Admission ID_ADM4876,0.0
cat__Admission ID_ADM4959,0.0
cat__Admission ID_ADM4944,0.0
cat__Admission ID_ADM4939,0.0
cat__Admission ID_ADM4937,0.0
cat__Admission ID_ADM4936,0.0
cat__Admission ID_ADM4933,0.0
cat__Admission ID_ADM4932,0.0
cat__Admission ID_ADM4930,0.0
cat__Admission ID_ADM4929,0.0
cat__Admission ID_ADM4904,0.0
cat__Admission ID_ADM5004,0.0
cat__Admission ID_ADM5002,0.0
cat__Admission ID_ADM5000,0.0
cat__Admission ID_ADM4986,0.0
cat__Admission ID_ADM4985,0.0
cat__Admission ID_ADM4983,0.0
cat__Admission ID_ADM4980,0.0
cat__Admission ID_ADM4905,0.0
cat__Admission ID_ADM5005,0.0
cat__Admission ID_ADM4829,0.0
cat__Admission ID_ADM4827,0.0
cat__Admission ID_ADM4825,0.0
cat__Admission ID_ADM4891,0.0
cat__Admission ID_ADM4890,0.0
cat__Admission ID_ADM4889,0.0
cat__Admission ID_ADM4885,0.0
cat__Admission ID_ADM4883,0.0
cat__Admission ID_ADM4870,0.0
cat__Admission ID_ADM4879,0.0
cat__Admission ID_ADM4878,0.0
cat__Admission ID_ADM4799,0.0
cat__Admission ID_ADM4798,0.0
cat__Admission ID_ADM4797,0.0
cat__Admission ID_ADM4795,0.0
cat__Admission ID_ADM4791,0.0
cat__Admission ID_ADM4788,0.0
cat__Admission ID_ADM4880,0.0
cat__Admission ID_ADM4867,0.0
cat__Admission ID_ADM4864,0.0
cat__Admission ID_ADM4862,0.0
cat__Admission ID_ADM4861,0.0
cat__Admission ID_ADM4860,0.0
cat__Admission ID_ADM4927,0.0
cat__Admission ID_ADM4925,0.0
cat__Admission ID_ADM4920,0.0
cat__Admission ID_ADM4832,0.0
cat__Admission ID_ADM4915,0.0
cat__Admission ID_ADM4911,0.0
cat__Admission ID_ADM4908,0.0
cat__Admission ID_ADM4907,0.0
cat__Admission ID_ADM4839,0.0
cat__Admission ID_ADM4838,0.0
cat__Admission ID_ADM4837,0.0
cat__Admission ID_ADM4835,0.0
cat__Admission ID_ADM4918,0.0
cat__Admission ID_ADM5162,0.0
cat__Admission ID_ADM5161,0.0
cat__Admission ID_ADM5159,0.0
cat__Admission ID_ADM5157,0.0
cat__Admission ID_ADM5155,0.0
cat__Admission ID_ADM5154,0.0
cat__Admission ID_ADM5068,0.0
cat__Admission ID_ADM5066,0.0
cat__Admission ID_ADM5033,0.0
cat__Admission ID_ADM5062,0.0
cat__Admission ID_ADM5059,0.0
cat__Admission ID_ADM5057,0.0
cat__Admission ID_ADM5056,0.0
cat__Admission ID_ADM5055,0.0
cat__Admission ID_ADM5131,0.0
cat__Admission ID_ADM5127,0.0
cat__Admission ID_ADM5123,0.0
cat__Admission ID_ADM5065,0.0
cat__Admission ID_ADM5215,0.0
cat__Admission ID_ADM5206,0.0
cat__Admission ID_ADM5204,0.0
cat__Admission ID_ADM5203,0.0
cat__Admission ID_ADM5199,0.0
cat__Admission ID_ADM5198,0.0
cat__Admission ID_ADM5197,0.0
cat__Admission ID_ADM5196,0.0
cat__Admission ID_ADM5167,0.0
cat__Admission ID_ADM5104,0.0
cat__Admission ID_ADM5097,0.0
cat__Admission ID_ADM5096,0.0
cat__Admission ID_ADM5095,0.0
cat__Admission ID_ADM5093,0.0
cat__Admission ID_ADM5090,0.0
cat__Admission ID_ADM5089,0.0
cat__Admission ID_ADM5168,0.0
cat__Admission ID_ADM5105,0.0
cat__Admission ID_ADM5074,0.0
cat__Admission ID_ADM5072,0.0
cat__Admission ID_ADM4977,0.0
cat__Admission ID_ADM4974,0.0
cat__Admission ID_ADM4973,0.0
cat__Admission ID_ADM4972,0.0
cat__Admission ID_ADM4971,0.0
cat__Admission ID_ADM4970,0.0
cat__Admission ID_ADM5120,0.0
cat__Admission ID_ADM4968,0.0
cat__Admission ID_ADM5054,0.0
cat__Admission ID_ADM5053,0.0
cat__Admission ID_ADM5044,0.0
cat__Admission ID_ADM5043,0.0
cat__Admission ID_ADM5041,0.0
cat__Admission ID_ADM5040,0.0
cat__Admission ID_ADM5039,0.0
